term,word,score,
옮겨가다,adjective,0.0291 ,
옮겨오다,adjective,0.0968 ,
옮기다,adjective,-0.3821 ,
옮다,adjective,0.0787 ,
옮아가다,adjective,0.0133 ,
옮아오다,adjective,-0.0421 ,
옳다,adjective,-0.2066 ,
옳바르다,adjective,0.0194 ,
옹골지다,adjective,0.0242 ,
옹골차다,adjective,0.0726 ,
옹알거리다,adjective,0.0242 ,
와글거리다,adjective,-0.0421 ,
와다,adjective,0.0545 ,
와세다,adjective,-0.0189 ,
완다,adjective,0.0496 ,
외다,adjective,-0.0105 ,
외떨어지다,adjective,0.0242 ,
외롭다,adjective,0.1750 ,
외우다,adjective,0.2290 ,
외지다,adjective,0.0375 ,
외치다,adjective,0.1748 ,
요다,adjective,0.0242 ,
요동치다,adjective,0.0859 ,
요러다,adjective,0.0363 ,
요렇다,adjective,0.0605 ,
요상하다,adjective,-0.0863 ,
요시다,adjective,-0.0832 ,
요하다,adjective,-0.0139 ,
욕먹다,adjective,-0.0379 ,
욕보다,adjective,-0.0737 ,
욕보이다,adjective,-0.0189 ,
욕심나다,adjective,-0.0221 ,
욕심내다,adjective,0.1114 ,
욕하다,adjective,-0.0484 ,
용솟음치다,adjective,0.0847 ,
용쓰다,adjective,-0.0737 ,
용하다,adjective,-0.0716 ,
우간다,adjective,0.0242 ,
우거지다,adjective,0.0448 ,
우글거리다,adjective,0.0133 ,
우기다,adjective,-0.0177 ,
우닐다,adjective,-0.0421 ,
우라지다,adjective,-0.0737 ,
우러나다,adjective,0.0763 ,
우러나오다,adjective,0.0629 ,
우러러보다,adjective,-0.0221 ,
우러르다,adjective,0.0666 ,
우렁차다,adjective,0.0266 ,
우려내다,adjective,-0.0411 ,
우려먹다,adjective,-0.0716 ,
우루다,adjective,-0.0421 ,
우르다,adjective,0.1017 ,
우리다,adjective,-0.0484 ,
우메다,adjective,0.0363 ,
우물거리다,adjective,-0.0737 ,
우비다,adjective,-0.0421 ,
우숩다,adjective,0.0726 ,
우스꽝스럽다,adjective,0.0303 ,
우습다,adjective,-0.0580 ,
우연찮다,adjective,0.0121 ,
우울하다,adjective,-0.0189 ,
우짜다,adjective,-0.0116 ,
우쩌다,adjective,-0.0421 ,
우쭐거리다,adjective,-0.0421 ,
우쭐대다,adjective,0.0133 ,
우치다,adjective,-0.0116 ,
우하다,adjective,-0.0189 ,
욱다,adjective,0.0169 ,
욱신거리다,adjective,0.0605 ,
욱여넣다,adjective,0.0726 ,
욱이다,adjective,0.0351 ,
울고불다,adjective,0.0206 ,
울궈먹다,adjective,-0.0337 ,
울다,adjective,0.5945 ,
울렁거리다,adjective,0.0339 ,
울렁이다,adjective,-0.0737 ,
울려오다,adjective,-0.0421 ,
울리다,adjective,0.1096 ,
울먹거리다,adjective,0.0847 ,
울먹이다,adjective,0.0472 ,
울부짓다,adjective,0.0726 ,
울부짖다,adjective,-0.0937 ,
울이다,adjective,0.0484 ,
울컥거리다,adjective,0.0484 ,
움직이다,adjective,0.3985 ,
움찔거리다,adjective,0.0484 ,
움추러들다,adjective,-0.0421 ,
움추리다,adjective,0.0169 ,
움츠러들다,adjective,0.0593 ,
움츠리다,adjective,0.0981 ,
움켜잡다,adjective,0.0230 ,
움켜쥐다,adjective,0.0944 ,
움크리다,adjective,0.0363 ,
움키다,adjective,0.0266 ,
움트다,adjective,0.0327 ,
웁다,adjective,-0.0117 ,
웃기다,adjective,-0.1051 ,
웃다,adjective,0.5060 ,
웃돌다,adjective,0.0157 ,
웃어넘기다,adjective,0.0387 ,
웃어대다,adjective,0.0230 ,
웃자라다,adjective,-0.0737 ,
웅성거리다,adjective,0.1089 ,
웅숭깊다,adjective,0.1089 ,
웅얼거리다,adjective,-0.0116 ,
웅웅거리다,adjective,0.0363 ,
웅크리다,adjective,-0.0109 ,
원하다,adjective,-0.1844 ,
원할하다,adjective,-0.0147 ,
웨다,adjective,-0.0120 ,
위기다,adjective,-0.0737 ,
위하다,adjective,0.5256 ,
윙윙거리다,adjective,0.0605 ,
윙윙대다,adjective,-0.0421 ,
유다,adjective,-0.0863 ,
유례없다,adjective,-0.0221 ,
유별나다,adjective,0.0799 ,
유하다,adjective,-0.0337 ,
으깨다,adjective,0.0291 ,
으뜸가다,adjective,0.0847 ,
으르다,adjective,-0.0158 ,
으르렁거리다,adjective,0.0375 ,
으르렁대다,adjective,0.0121 ,
으스대다,adjective,0.0315 ,
으스러지다,adjective,-0.0189 ,
으시대다,adjective,0.0605 ,
으쓱거리다,adjective,-0.0421 ,
으쓱대다,adjective,0.0242 ,
윽박지르다,adjective,0.0642 ,
을씨년스럽다,adjective,0.0242 ,
읊다,adjective,-0.0207 ,
읊조리다,adjective,-0.0832 ,
음하다,adjective,0.0363 ,
읎다,adjective,-0.0737 ,
응어리지다,adjective,0.0206 ,
응하다,adjective,0.0993 ,
읖조리다,adjective,0.0605 ,
의롭다,adjective,0.0484 ,
의심쩍다,adjective,-0.0116 ,
의하다,adjective,-0.4103 ,
이글거리다,adjective,0.0145 ,
이기다,adjective,0.3754 ,
이끌다,adjective,0.4124 ,
이끌리다,adjective,-0.0583 ,
이끌어내다,adjective,0.0291 ,
이다,adjective,0.0254 ,
이라다,adjective,-0.0737 ,
이래뵈다,adjective,0.0242 ,
이러다,adjective,-0.2002 ,
이러저러하다,adjective,-0.0642 ,
이러하다,adjective,-0.0189 ,
이렇다,adjective,0.2163 ,
이롭다,adjective,0.0272 ,
이루다,adjective,0.7159 ,
이루어지다,adjective,0.4470 ,
이르다,adjective,0.4361 ,
이르르다,adjective,-0.0263 ,
이르키다,adjective,0.0242 ,
이름나다,adjective,0.0581 ,
이리다,adjective,-0.0411 ,
이리하다,adjective,-0.0737 ,
이쁘다,adjective,0.2132 ,
이상다,adjective,-0.0421 ,
이시다,adjective,0.0605 ,
이어지다,adjective,-0.1904 ,
이우다,adjective,0.0847 ,
이죽거리다,adjective,-0.0147 ,
이지러다,adjective,0.0242 ,
이지러지다,adjective,0.0726 ,
이카다,adjective,0.0121 ,
이케다,adjective,0.0484 ,
익다,adjective,0.0605 ,
익살맞다,adjective,0.0339 ,
익히다,adjective,0.3461 ,
인상깊다,adjective,-0.0421 ,
인정받다,adjective,0.0942 ,
인정사정없다,adjective,0.0363 ,
일구다,adjective,0.0334 ,
일그러뜨리다,adjective,0.0484 ,
일그러지다,adjective,-0.0105 ,
일깨우다,adjective,0.1189 ,
일나다,adjective,0.0363 ,
일다,adjective,-0.0395 ,
일러두다,adjective,0.0218 ,
일러바치다,adjective,0.0121 ,
일렁거리다,adjective,-0.0147 ,
일렁이다,adjective,-0.0568 ,
일삼다,adjective,-0.0305 ,
일어나다,adjective,0.3523 ,
일어다,adjective,0.0157 ,
일어서다,adjective,0.0510 ,
일으키다,adjective,0.2496 ,
일컫다,adjective,0.0422 ,
읽히다,adjective,-0.6644 ,
잃다,adjective,0.6013 ,
잃어버리다,adjective,0.1545 ,
임하다,adjective,0.0390 ,
입다,adjective,0.5015 ,
입다물다,adjective,-0.0116 ,
입바르다,adjective,0.0968 ,
입하다,adjective,-0.0189 ,
입히다,adjective,0.0636 ,
잇다,adjective,0.1566 ,
잇달다,adjective,-0.0379 ,
잇닿다,adjective,-0.0116 ,
잇대다,adjective,0.0605 ,
잇따르다,adjective,0.0315 ,
잊다,adjective,0.4611 ,
잊어먹다,adjective,-0.0189 ,
잊어버리다,adjective,0.0875 ,
잊히다,adjective,0.0783 ,
자그맣다,adjective,-0.0189 ,
자나다,adjective,0.0847 ,
자다,adjective,0.0424 ,
자다랗다,adjective,0.0242 ,
자라나다,adjective,0.0708 ,
자라다,adjective,0.5418 ,
자랑삼다,adjective,-0.0116 ,
자르다,adjective,0.1174 ,
자리다,adjective,-0.0263 ,
자리잡히다,adjective,-0.0737 ,
자바다,adjective,0.0242 ,
자빠다,adjective,-0.0421 ,
자빠지다,adjective,0.0182 ,
자시다,adjective,0.0206 ,
자아내다,adjective,-0.0463 ,
자애롭다,adjective,0.0266 ,
자유롭다,adjective,-0.0109 ,
자이다,adjective,-0.0737 ,
자자다,adjective,0.0242 ,
자지러지다,adjective,-0.0147 ,
작다,adjective,0.1382 ,
작디작다,adjective,-0.0189 ,
작살나다,adjective,0.0242 ,
작아지다,adjective,0.0402 ,
작하다,adjective,-0.0421 ,
잘나다,adjective,-0.0504 ,
잘다,adjective,-0.0406 ,
잘리다,adjective,-0.0260 ,
잘살다,adjective,-0.0979 ,
잘생기다,adjective,0.0140 ,
잠구다,adjective,-0.0737 ,
잠그다,adjective,0.0956 ,
잠기다,adjective,0.0565 ,
잠들다,adjective,0.1255 ,
잠자다,adjective,0.0654 ,
잠재우다,adjective,0.0145 ,
잡다,adjective,0.0983 ,
잡숫다,adjective,-0.0737 ,
잡스럽다,adjective,-0.0263 ,
잡아가다,adjective,0.0161 ,
잡아끌다,adjective,-0.0568 ,
잡아내다,adjective,-0.0139 ,
잡아달다,adjective,-0.0116 ,
잡아당기다,adjective,0.0956 ,
잡아두다,adjective,0.0363 ,
잡아들다,adjective,0.0605 ,
잡아들이다,adjective,0.0266 ,
잡아떼다,adjective,-0.0737 ,
잡아먹다,adjective,0.0468 ,
잡아먹히다,adjective,0.0823 ,
잡아오다,adjective,0.0315 ,
잡아채다,adjective,0.0157 ,
잡아타다,adjective,-0.0421 ,
잡치다,adjective,-0.0189 ,
잡혀가다,adjective,0.1186 ,
잡히다,adjective,-0.1347 ,
잣다,adjective,0.0974 ,
장가가다,adjective,-0.0147 ,
장가들다,adjective,-0.0737 ,
장난삼다,adjective,0.0157 ,
장난치다,adjective,0.0142 ,
장맛다,adjective,0.0249 ,
장보다,adjective,-0.0642 ,
장하다,adjective,0.0278 ,
잦다,adjective,-0.0289 ,
잦아들다,adjective,-0.0221 ,
잦아지다,adjective,-0.0526 ,
재기다,adjective,-0.0737 ,
재끼다,adjective,0.0242 ,
재다,adjective,0.0458 ,
재미나다,adjective,0.3550 ,
재미없다,adjective,-0.2112 ,
재미있다,adjective,0.1089 ,
재밌다,adjective,0.3235 ,
재빠르다,adjective,0.0714 ,
재수없다,adjective,-0.0411 ,
재신다,adjective,0.0242 ,
재우다,adjective,0.0281 ,
재잘거리다,adjective,-0.0263 ,
재잘대다,adjective,0.0605 ,
재주넘다,adjective,-0.0421 ,
재치다,adjective,-0.0379 ,
재키다,adjective,0.0218 ,
재하다,adjective,-0.0453 ,
잽싸다,adjective,0.0436 ,
쟁이다,adjective,0.0896 ,
저떻다,adjective,-0.0737 ,
저라다,adjective,0.0533 ,
저러다,adjective,-0.1359 ,
저러하다,adjective,-0.0189 ,
저렇다,adjective,0.1040 ,
저리다,adjective,0.0153 ,
저마다,adjective,-0.0147 ,
저물다,adjective,-0.0188 ,
저미다,adjective,0.0436 ,
저버리다,adjective,0.0272 ,
저지르다,adjective,-0.1355 ,
저질르다,adjective,0.0847 ,
저쩌다,adjective,-0.0737 ,
저찌하다,adjective,-0.0147 ,
적다,adjective,-0.7792 ,
적시다,adjective,0.0171 ,
적어지다,adjective,-0.0937 ,
적이다,adjective,-0.0737 ,
적잖다,adjective,-0.0155 ,
적히다,adjective,-0.1736 ,
전수다,adjective,-0.0737 ,
전하다,adjective,0.5651 ,
절다,adjective,0.1162 ,
절뚝거리다,adjective,0.0121 ,
절뚝이다,adjective,0.0242 ,
절룩거리다,adjective,-0.0421 ,
절이다,adjective,-0.0411 ,
절절매다,adjective,0.0363 ,
젊다,adjective,-0.3203 ,
젊디젊다,adjective,-0.0421 ,
젊잖다,adjective,0.0363 ,
점잖다,adjective,0.0569 ,
점찍다,adjective,0.0230 ,
점쳐보다,adjective,-0.0421 ,
점치다,adjective,0.0460 ,
점하다,adjective,-0.0737 ,
접다,adjective,0.1386 ,
접붙이다,adjective,-0.0737 ,
접어놓다,adjective,-0.0116 ,
접어다,adjective,0.0605 ,
접어들다,adjective,0.0470 ,
접어주다,adjective,0.0206 ,
접하다,adjective,0.0093 ,
접히다,adjective,-0.0109 ,
젓다,adjective,-0.0136 ,
정겹다,adjective,0.0412 ,
정답다,adjective,0.0360 ,
정들다,adjective,-0.0568 ,
정붙이다,adjective,0.0363 ,
정신없다,adjective,-0.0222 ,
정치다,adjective,-0.0147 ,
정하다,adjective,0.3277 ,
젖다,adjective,0.0811 ,
젖먹이다,adjective,-0.0737 ,
젖어들다,adjective,-0.0411 ,
젖혀지다,adjective,0.0363 ,
젖히다,adjective,-0.0453 ,
제기다,adjective,0.0484 ,
제끼다,adjective,-0.0379 ,
제다,adjective,-0.0189 ,
제일가다,adjective,0.0133 ,
제치다,adjective,0.0154 ,
제하다,adjective,-0.0379 ,
젠체하다,adjective,0.0968 ,
젤다,adjective,-0.0421 ,
졀다,adjective,-0.0737 ,
조각나다,adjective,0.0363 ,
조그많다,adjective,-0.0421 ,
조그맣다,adjective,0.0406 ,
조기다,adjective,0.0242 ,
조다,adjective,0.0339 ,
조렇다,adjective,0.0242 ,
조르다,adjective,0.0467 ,
조리다,adjective,0.0375 ,
조마조마하다,adjective,0.0593 ,
조바심치다,adjective,0.0242 ,
조아리다,adjective,-0.0189 ,
조여들다,adjective,0.0726 ,
조여오다,adjective,0.0412 ,
조이다,adjective,0.0168 ,
조잘거리다,adjective,0.0605 ,
조잘대다,adjective,-0.0116 ,
조지다,adjective,0.0150 ,
족다,adjective,-0.0737 ,
족치다,adjective,0.0363 ,
족하다,adjective,-0.0146 ,
존다,adjective,-0.0120 ,
졸다,adjective,-0.0136 ,
졸라대다,adjective,0.0278 ,
졸라매다,adjective,-0.0337 ,
졸리다,adjective,-0.0203 ,
졸립다,adjective,-0.0484 ,
졸아들다,adjective,0.0242 ,
졸이다,adjective,0.0132 ,
좁다,adjective,0.0780 ,
좁다랗다,adjective,0.0484 ,
좁디좁다,adjective,0.0605 ,
좁아터지다,adjective,0.0363 ,
좁히다,adjective,0.0212 ,
종결짓다,adjective,-0.0737 ,
종알거리다,adjective,-0.0421 ,
종알대다,adjective,0.0242 ,
종잡다,adjective,-0.0642 ,
종종거리다,adjective,0.0847 ,
종치다,adjective,0.0242 ,
좆같다,adjective,0.0242 ,
좆다,adjective,-0.0116 ,
좇다,adjective,-0.0248 ,
좇아가다,adjective,-0.0221 ,
좇아다니다,adjective,0.0242 ,
좋아하다,adjective,0.0375 ,
죄다,adjective,-0.0358 ,
죄어들다,adjective,0.0242 ,
죄이다,adjective,-0.0411 ,
죄짓다,adjective,-0.0305 ,
죠다,adjective,-0.0337 ,
주고받다,adjective,0.0437 ,
주다,adjective,0.1667 ,
주되다,adjective,-0.0308 ,
주름잡다,adjective,-0.0337 ,
주름지다,adjective,0.0605 ,
주리다,adjective,0.0138 ,
주무르다,adjective,0.0581 ,
주무시다,adjective,0.0424 ,
주물럭거리다,adjective,-0.0737 ,
주어지다,adjective,0.2017 ,
주억거리다,adjective,-0.0305 ,
주옥같다,adjective,-0.0207 ,
주워듣다,adjective,-0.0674 ,
주워먹다,adjective,-0.0737 ,
주워오다,adjective,-0.0116 ,
주의깊다,adjective,0.0944 ,
주저앉다,adjective,0.0168 ,
주저앉히다,adjective,0.0726 ,
주저않다,adjective,-0.0116 ,
주절거리다,adjective,-0.0263 ,
주절대다,adjective,-0.0147 ,
주제넘다,adjective,-0.0337 ,
주춤거리다,adjective,0.0133 ,
죽는다,adjective,-0.0147 ,
죽다,adjective,-0.8711 ,
죽어나다,adjective,-0.0737 ,
죽여주다,adjective,-0.0421 ,
죽이다,adjective,-0.2737 ,
죽치다,adjective,-0.0116 ,
준하다,adjective,-0.0526 ,
줄기차다,adjective,-0.0642 ,
줄다,adjective,0.0242 ,
줄서다,adjective,-0.0379 ,
줄어들다,adjective,0.1188 ,
줄이다,adjective,-0.2176 ,
줄짓다,adjective,0.0714 ,
줄행랑치다,adjective,0.0242 ,
줍다,adjective,0.0642 ,
줏다,adjective,-0.1189 ,
중얼거리다,adjective,-0.0143 ,
중얼대다,adjective,-0.0737 ,
중하다,adjective,-0.0411 ,
중허다,adjective,-0.0737 ,
쥐다,adjective,0.1310 ,
쥐어뜯다,adjective,-0.0305 ,
쥐어박다,adjective,0.1089 ,
쥐어짜다,adjective,-0.0905 ,
쥐이다,adjective,0.0266 ,
쥐잡다,adjective,0.0605 ,
쥐죽다,adjective,-0.0737 ,
즈리다,adjective,0.0363 ,
즉다,adjective,-0.0147 ,
즐거우다,adjective,-0.0484 ,
즐거웁다,adjective,-0.0737 ,
즐거워지다,adjective,0.1186 ,
즐거워하다,adjective,0.0242 ,
즐겁다,adjective,0.8349 ,
즐기다,adjective,0.6844 ,
증하다,adjective,0.0363 ,
지겨워하다,adjective,0.0194 ,
지겹다,adjective,-0.0843 ,
지긋지긋하다,adjective,-0.0305 ,
지껄이다,adjective,-0.0484 ,
지끈거리다,adjective,0.0278 ,
지나가다,adjective,0.2598 ,
지나다,adjective,-0.6387 ,
지나다니다,adjective,0.0412 ,
지나오다,adjective,0.0330 ,
지나치다,adjective,-0.3599 ,
지내다,adjective,0.4223 ,
지니다,adjective,0.2902 ,
지니이다,adjective,-0.0421 ,
지다,adjective,-0.1834 ,
지대다,adjective,-0.0421 ,
지르다,adjective,0.1134 ,
지리다,adjective,-0.0453 ,
지리하다,adjective,-0.0305 ,
지새다,adjective,-0.0147 ,
지새우다,adjective,-0.0484 ,
지시다,adjective,0.0254 ,
지어내다,adjective,-0.1021 ,
지어먹다,adjective,-0.0421 ,
지우다,adjective,-0.1442 ,
지저귀다,adjective,0.0315 ,
지지다,adjective,-0.0332 ,
지치다,adjective,0.2425 ,
지켜보다,adjective,0.1673 ,
지켜오다,adjective,0.0133 ,
지키다,adjective,0.7241 ,
지피다,adjective,-0.0905 ,
직이다,adjective,-0.0147 ,
직하다,adjective,0.0363 ,
직히다,adjective,0.0484 ,
진다,adjective,-0.0147 ,
진대다,adjective,-0.0116 ,
진배없다,adjective,-0.0116 ,
진저리나다,adjective,0.0363 ,
진정하다,adjective,0.3535 ,
진하다,adjective,0.0565 ,
질기다,adjective,-0.0716 ,
질다,adjective,0.0145 ,
질러가다,adjective,0.0484 ,
질러대다,adjective,0.0121 ,
질르다,adjective,0.0605 ,
질리다,adjective,-0.0482 ,
질척거리다,adjective,-0.0116 ,
질척이다,adjective,-0.0421 ,
질퍽거리다,adjective,0.0242 ,
짊다,adjective,-0.0379 ,
짊어지다,adjective,0.0305 ,
집다,adjective,-0.1024 ,
집어내다,adjective,-0.0789 ,
집어넣다,adjective,-0.0222 ,
집어던지다,adjective,-0.0453 ,
집어들다,adjective,-0.0422 ,
집어먹다,adjective,0.0230 ,
집어삼키다,adjective,0.0424 ,
집어치우다,adjective,-0.0221 ,
집히다,adjective,-0.0737 ,
짓궂다,adjective,0.0617 ,
짓누르다,adjective,-0.0905 ,
짓눌리다,adjective,0.0908 ,
짓다,adjective,0.6661 ,
짓무르다,adjective,0.0605 ,
짓뭉개다,adjective,0.0605 ,
짓밟다,adjective,-0.0192 ,
짓밟히다,adjective,-0.0568 ,
짓이기다,adjective,-0.0189 ,
짓지다,adjective,-0.0737 ,
징그럽다,adjective,0.0219 ,
징글맞다,adjective,-0.0737 ,
징징거리다,adjective,-0.0484 ,
징징대다,adjective,-0.0484 ,
징하다,adjective,-0.0421 ,
짖다,adjective,0.0218 ,
짖밟다,adjective,-0.0737 ,
짙다,adjective,-0.0516 ,
짙푸르다,adjective,-0.0189 ,
짚다,adjective,0.1539 ,
짚이다,adjective,-0.0737 ,
짚히다,adjective,-0.0737 ,
짜깁다,adjective,-0.1021 ,
짜내다,adjective,0.0884 ,
짜넣다,adjective,-0.0421 ,
짜다,adjective,0.1730 ,
짜르다,adjective,-0.0411 ,
짜리다,adjective,-0.0737 ,
짜맞추다,adjective,-0.0453 ,
짜여지다,adjective,-0.0737 ,
짜이다,adjective,0.0385 ,
짜잔하다,adjective,-0.0116 ,
짜지다,adjective,0.0605 ,
짜집다,adjective,-0.0275 ,
짝다,adjective,0.0266 ,
짝짓다,adjective,0.0847 ,
짠하다,adjective,0.0206 ,
짤다,adjective,-0.0147 ,
짤랑대다,adjective,0.0484 ,
짤리다,adjective,-0.0789 ,
짧다,adjective,-0.5567 ,
짧디짧다,adjective,0.0363 ,
짧아지다,adjective,0.0460 ,
짬나다,adjective,0.0484 ,
짱나다,adjective,-0.0737 ,
짱박다,adjective,-0.0737 ,
째깍거리다,adjective,-0.0737 ,
째다,adjective,-0.1021 ,
째려보다,adjective,-0.0189 ,
째이다,adjective,0.0363 ,
째지다,adjective,-0.0421 ,
쨍하다,adjective,0.0968 ,
쩐다,adjective,-0.0305 ,
쩔다,adjective,-0.0568 ,
쩔쩔매다,adjective,0.0363 ,
쪄내다,adjective,0.0605 ,
쪼개다,adjective,-0.0387 ,
쪼개지다,adjective,-0.0263 ,
쪼그라들다,adjective,-0.0147 ,
쪼그리다,adjective,0.0424 ,
쪼그맣다,adjective,0.0726 ,
쪼끄맣다,adjective,0.0363 ,
쪼다,adjective,-0.0279 ,
쪼달리다,adjective,-0.0421 ,
쪼들리다,adjective,0.0278 ,
쪼르다,adjective,0.0242 ,
쪼아먹다,adjective,-0.0421 ,
쪼이다,adjective,-0.0263 ,
쪽지다,adjective,0.0133 ,
쪽팔리다,adjective,-0.0221 ,
쫀쫀하다,adjective,-0.0737 ,
쫄다,adjective,0.0387 ,
쫄리다,adjective,0.0847 ,
쫑긋거리다,adjective,-0.0421 ,
쫑알거리다,adjective,0.0363 ,
쫒기다,adjective,-0.0526 ,
쫓겨가다,adjective,-0.0421 ,
쫓겨나다,adjective,0.0264 ,
쫓기다,adjective,-0.0501 ,
쫓다,adjective,0.0886 ,
쫓아가다,adjective,-0.0244 ,
쫓아내다,adjective,-0.0979 ,
쫓아다니다,adjective,0.1005 ,
쫓아오다,adjective,0.0787 ,
쫓아하다,adjective,-0.0421 ,
쬐그맣다,adjective,-0.0421 ,
쬐끄맣다,adjective,-0.0421 ,
쬐다,adjective,-0.0979 ,
쭈그러들다,adjective,0.0242 ,
쭈그리다,adjective,0.0194 ,
쭈뼛거리다,adjective,-0.0737 ,
쭐다,adjective,-0.0421 ,
찌그러뜨리다,adjective,0.0363 ,
찌그러지다,adjective,-0.0716 ,
찌그리다,adjective,-0.0147 ,
찌다,adjective,0.0249 ,
찌들다,adjective,-0.0241 ,
찌들리다,adjective,0.0121 ,
찌르다,adjective,0.0517 ,
찌릿하다,adjective,0.0242 ,
찌부러지다,adjective,-0.0189 ,
찌뿌리다,adjective,-0.0737 ,
찌우다,adjective,0.0218 ,
찌지다,adjective,0.0242 ,
찌푸리다,adjective,-0.0256 ,
찍다,adjective,0.3251 ,
찍히다,adjective,0.0369 ,
찐하다,adjective,-0.0453 ,
찔끔거리다,adjective,0.0847 ,
찔끔하다,adjective,0.0242 ,
찔러보다,adjective,0.0242 ,
찔리다,adjective,0.0259 ,
찝다,adjective,-0.0128 ,
찝어내다,adjective,0.0484 ,
찡그리다,adjective,0.0678 ,
찡찡거리다,adjective,0.0242 ,
찡하다,adjective,0.0174 ,
찢기다,adjective,-0.0863 ,
찢다,adjective,-0.0203 ,
찢어발기다,adjective,-0.0421 ,
찢어지다,adjective,-0.0294 ,
찧다,adjective,0.0306 ,
차가워지다,adjective,0.0847 ,
차갑다,adjective,-0.0734 ,
차겁다,adjective,0.0363 ,
차다,adjective,0.2029 ,
차디차다,adjective,0.0291 ,
차려입다,adjective,0.0557 ,
차리다,adjective,0.1178 ,
차오르다,adjective,0.0131 ,
차이다,adjective,-0.0169 ,
차지다,adjective,0.0194 ,
착하다,adjective,0.2104 ,
찬하다,adjective,-0.0737 ,
찰랑거리다,adjective,-0.0189 ,
찰랑이다,adjective,-0.0421 ,
찰지다,adjective,0.0351 ,
참고삼다,adjective,-0.0263 ,
참다,adjective,-0.1965 ,
참다못하다,adjective,-0.0116 ,
참답다,adjective,-0.0421 ,
참되다,adjective,0.0292 ,
참으다,adjective,-0.0143 ,
참하다,adjective,0.0242 ,
찹다,adjective,-0.0263 ,
찻다,adjective,-0.0737 ,
찾다,adjective,0.2674 ,
찾아가다,adjective,0.3073 ,
찾아나서다,adjective,0.0121 ,
찾아내다,adjective,0.1812 ,
찾아다니다,adjective,0.0353 ,
찾아들다,adjective,-0.0758 ,
찾아보다,adjective,0.3886 ,
찾아뵙다,adjective,0.0266 ,
찾아오다,adjective,0.3055 ,
채다,adjective,0.0396 ,
채리다,adjective,0.0605 ,
채우다,adjective,0.3326 ,
채워지다,adjective,0.0847 ,
채이다,adjective,-0.0379 ,
책임지다,adjective,0.0514 ,
챙겨두다,adjective,0.0133 ,
챙겨들다,adjective,0.0133 ,
챙겨오다,adjective,0.0145 ,
챙기다,adjective,0.2513 ,
처넣다,adjective,-0.0737 ,
처다보다,adjective,-0.0116 ,
처들다,adjective,-0.0737 ,
처먹다,adjective,-0.0221 ,
처박다,adjective,-0.0305 ,
처박히다,adjective,0.0315 ,
처지다,adjective,-0.0158 ,
처하다,adjective,0.1437 ,
처해지다,adjective,-0.0337 ,
척하다,adjective,-0.0421 ,
천하다,adjective,-0.0674 ,
철들다,adjective,0.0508 ,
철모르다,adjective,-0.0116 ,
철썩이다,adjective,0.0242 ,
철없다,adjective,-0.0215 ,
철통같다,adjective,0.0484 ,
철하다,adjective,-0.0189 ,
첨범거리다,adjective,0.0605 ,
첨벙대다,adjective,0.0242 ,
청승맞다,adjective,-0.0221 ,
청하다,adjective,-0.0937 ,
체다,adjective,-0.0737 ,
체하다,adjective,-0.0716 ,
쳐가다,adjective,0.0339 ,
쳐내다,adjective,-0.0484 ,
쳐넣다,adjective,0.0242 ,
쳐다보다,adjective,0.0680 ,
쳐들다,adjective,-0.0526 ,
쳐들어가다,adjective,-0.0263 ,
쳐들어오다,adjective,0.0617 ,
쳐먹다,adjective,-0.0116 ,
쳐박히다,adjective,-0.0147 ,
쳐부수다,adjective,0.0605 ,
쳐주다,adjective,-0.0189 ,
쳐죽이다,adjective,-0.0737 ,
쳐지다,adjective,-0.0642 ,
초하다,adjective,0.0726 ,
촌스럽다,adjective,-0.0162 ,
최다,adjective,0.0254 ,
추근대다,adjective,-0.0421 ,
추다,adjective,0.0705 ,
추려내다,adjective,0.0206 ,
추리다,adjective,-0.0377 ,
추수리다,adjective,-0.0421 ,
추스르다,adjective,0.0472 ,
추스리다,adjective,0.0690 ,
추우다,adjective,-0.0221 ,
추켜세우다,adjective,-0.0147 ,
추키다,adjective,-0.0737 ,
추하다,adjective,-0.0188 ,
축나다,adjective,0.0363 ,
축내다,adjective,0.0133 ,
축이다,adjective,0.0508 ,
출렁거리다,adjective,0.0968 ,
출렁이다,adjective,0.0303 ,
춤추다,adjective,0.0330 ,
춥다,adjective,0.1076 ,
취하다,adjective,-0.1664 ,
치근덕거리다,adjective,-0.0421 ,
치다,adjective,-0.5861 ,
치닫다,adjective,-0.0215 ,
치달리다,adjective,-0.0421 ,
치닿다,adjective,0.0605 ,
치대다,adjective,0.0968 ,
치루다,adjective,0.0275 ,
치르다,adjective,0.0747 ,
치밀다,adjective,-0.0263 ,
치솟다,adjective,0.1150 ,
치우다,adjective,0.0754 ,
치우치다,adjective,-0.0501 ,
치이다,adjective,-0.0320 ,
치치다,adjective,0.0424 ,
치켜들다,adjective,-0.0379 ,
치켜뜨다,adjective,0.0605 ,
치켜세우다,adjective,0.0230 ,
치켜올리다,adjective,-0.0737 ,
치키다,adjective,0.0194 ,
친하다,adjective,0.2018 ,
칠칠맞다,adjective,-0.0116 ,
칠하다,adjective,0.0169 ,
침뱉다,adjective,-0.0421 ,
칩다,adjective,0.0145 ,
칭얼거리다,adjective,-0.0189 ,
칭얼대다,adjective,-0.0221 ,
칭하다,adjective,-0.0377 ,
카다,adjective,-0.0368 ,
칼로리다,adjective,0.0242 ,
캄캄하다,adjective,-0.0189 ,
